url,ID,forum,cliticised_indef_art,genitives,short_words,Left,Key,Right,keep,adj,NP_ext,coord,Determiner,case,Gen,Gen_canonical,lemma,Number,compound,compound_binary,Gender,Proper_name,s_less,abbreviation,pn_or_acro_or_nonnative_in_s,nonnative,PoS,Nominalization,monoref,position,urldomain,tld,ip,sourcecharset,sourcedoctype,bdc,bdv,nbc,nbcprop,nbd,nbdprop,avgbpc,avgbpd,date,last-modified,country,region,city,crx_alltokc,crx_tokc,crx_ttrat,crx_wlen,crx_sentc,crx_slen,crx_mod,crx_vv,crx_vaux,crx_vfin,crx_cn,crx_prep,crx_inf,crx_imp,crx_adv,crx_adj,crx_subjs,crx_subji,crx_conj,crx_wh,crx_dem,crx_poss,crx_neg,crx_answ,crx_zuinf,crx_parta,crx_card,crx_itj,crx_nonwrd,crx_def,crx_indef,crx_neper,crx_neloc,crx_neorg,crx_emo,crx_dq,crx_clitindef,crx_vpast,crx_vpres,crx_vpressubj,crx_wpastsubj,crx_vvpastsubj,crx_pper_1st,crx_pper_2nd,crx_pper_3rd,crx_gen,crx_simpx,crx_psimpx,crx_rsimpx,crx_v2,crx_vlast,crx_vflen,crx_esvf,crx_clausevf,crx_cmpnd,crx_unkn,crx_short,crx_qsvoc,crx_cnloan,crx_vvieren,crx_sapos,crx_pass,crx_perf,crx_plu,Freq
http://forum.gofeminin.de/forum/f117/__f3412_f117-Verurteilt-nicht-einen-SW-Abbruch.html,656637585c2bb9c386923efdf610ead5549f,1,23.8,27.5,NA,"schaun bevor Ihr solche Behauptungen los werdet . Bin nur Froh das es euch in mehren FOREN GIBT und ich schon seit meheren Jahren mit Vorfürfen umgehen kann chrisi "" STOP "" lasstesleben team Ja die Fehlgeburt war genau am 21.3.10 um 23.46",wegens,"einen Harnwegsinfektes ... die ich leider lange mit mir mitzog und es dann statt auf Naturheilmethoden dann im Juni auf Antibiotika umgestellt wurde , und mein Körper durch Allergische reaktonen vergiften worden war .. Das Baby was ich",y,0,none,n,indef,gen,s,y,Harnwegsinfekt,sg,n+n,y,m,n,n,n,NA,y,nom,simpl,n,pre,forum.gofeminin.de,de,91.103.143.4,UTF-8,HTML5,d,5.56038,9781,0.80159,52,0.35616,0.19641,0.59131,"Sun, 04 Dec 2011 03:20:18 GMT",unknown,DE,unknown,unknown,2361,1820,0.348,4.281,124,13.565,14.835,93.407,65.934,123.077,130.22,54.945,26.374,2.198,93.407,55.495,14.286,0,37.363,6.044,12.637,12.637,18.132,1.648,11.538,0.549,8.791,1.648,0,36.264,22.527,0,2.747,4.396,0,9.89,23.81,21.978,95.055,2.747,1.099,4.396,26.923,18.681,40.659,27.559,1.782,0.008,0.202,1.032,0.484,2.609,148.438,85.938,101.266,17.582,1.694,0.424,63.291,17.647,0,0.032,0.049,0.032,3449
http://leben-in-luxor.de/luxor_lexikon_pharaonisch.html,2224d65e545a013b06689769e6eb171181ce,0,0,109.8,NA,Sennedjem ( TT 1 ) und Paschedu ( TT 3 ) sind berühmt für ihre farbenprächtigen und gut erhaltenen Wandmalereien . Lesen Sie mehr zum Tempel ... Dendera (دندرة) : Dendera liegt etwa 55 km nördlich von Luxor am Westufer des Nils und ist berühmt,wegens,"seines in vieler Hinsicht interessanten Hathortempels , der in der 6. Dynastie entstand und später von den Ptolemäern und Römischen Kaisern umgebaut wurde . Der Tempel beherbergt den "" Tierkreis von Dendera "" - eigentlich sind es sogar",y,1,none,n,def,gen,s,y,Hathortempel,sg,n+n,y,m,obj,n,n,NA,n,nom,simpl,y,pre,leben-in-luxor.de,de,82.165.59.106,WINDOWS-1252,XHTML,d,5.51846,59762,0.89895,110,0.35948,0.10221,0.62964,"Mon, 21 Nov 2011 13:40:35 GMT","Sun, 20 Nov 2011 19:11:54 GMT",DE,unknown,unknown,11686,9454,0.279,4.977,492,17.705,2.962,66.85,35.964,73.514,215.887,102.814,7.722,0.212,34.694,86.947,3.491,0.74,32.05,0.74,2.644,10.472,1.904,0.106,3.279,0.212,24.54,0,0.317,89.803,16.078,18.934,16.501,21.049,0,9.202,0,42.31,30.675,0.635,0,0.635,0.106,0,22.107,109.853,1.232,0,0.173,0.996,0.266,3.51,26.531,26.531,224.89,35.012,0.257,0,49.486,42.722,0,0.194,0.023,0.012,53
http://www.tt-board.de/forum/archive/index.php/t-1860.html,ea0e3be803ea3eaad31c8a5aa2d50f451535,1,130.4,59.8,NA,". : icon_conf Nur soviel dazu : ich bin erst neu hier im Board , wie an der Zahl meiner Beiträge zu sehen ist , und noch neuer in Sachen Modellgleissystem von Tillig . Wie oben schon erwähnt , möchte ich digital fahren , was einmal für EW 2 spricht",wegens,"der Herzstück-Polarisierung . Außerdem rät meines Wissens Tillig selber von der Benutzung von 286 - Radien ab , wenn man mehrachsige Loks oder Wagen verwendet wo die Achsen weit auseinanderliegen . Auch die NEM gibt einen Mindestradius",y,0,none,n,def,gen_dat,null,y,Herzstück-Polarisierung,sg,n+n+n,y,f,n,NA,n,NA,y,nom,ierung,n,pre,www.tt-board.de,de,82.165.138.204,WINDOWS-1252,XHTML,c,4.40092,7968,0.92265,21,0.31343,0.00484,0.6512,"Wed, 09 Nov 2011 19:34:54 GMT",unknown,DE,unknown,unknown,1667,1336,0.409,4.652,81,15.222,17.216,83.084,42.665,93.563,166.916,69.611,29.94,1.497,83.084,75.599,14.97,0.749,26.946,5.988,13.473,7.485,12.725,0.749,6.737,1.497,26.946,8.234,5.988,68.862,14.97,3.743,1.497,16.467,0,7.485,130.435,17.964,78.593,4.491,1.497,6.737,24.701,5.988,10.479,59.829,1.691,0,0.123,0.975,0.42,3.139,12.658,50.633,309.417,18.713,4.199,2.4,8.969,45.045,1.2,0.027,0.054,0.007,5
http://www.depechemode-forum.de/forum/archive/index.php/t-316.html,20e4775a59132f77cfc9a76cccef8f7efe41,1,218.7,28.6,NA,":wink: 08.05.2005 , 21:59 naja dat liegt wohl daran dass der gute va son arsch ist und mesh schon woanders spielen aber der typ is selba schuld wenn s jedes jahr weniger bands werden .. abär melo ist doch hammer und ne riesenchance für sie",wegens,"headliner ... ja und devision sind dann nächstes jahr wieder dran 08.05.2005 , 22:46 Mach dir keine Sorgen , brauch man nicht kennen . Belangloses 0815 gedüddel :wink: Ich find I Synthesist klasse :) Um Welten besser als der "" Headliner """,y,0,none,n,none,gen_dat_nom_akk,null,n,Headliner,sg,n+n,y,m,n,y,n,NA,y,nom,er,n,pre,www.depechemode-forum.de,de,78.46.72.196,WINDOWS-1252,XHTML,d,5.75805,53025,0.87461,232,0.30728,0.07779,0.67066,"Fri, 11 Nov 2011 12:42:02 GMT",unknown,DE,unknown,unknown,11631,7727,0.208,4.366,493,14.359,15.012,93.697,44.907,109.745,124.757,62.767,23.424,5.435,111.169,77.779,17.212,1.294,23.166,4.788,15.659,5.306,12.165,0.776,5.565,1.294,10.871,5.953,13.977,45.555,12.942,8.541,6.212,4.271,4.918,10.483,218.75,22.777,82.438,5.824,1.553,4.4,34.295,6.341,21.483,28.692,1.911,0,0.069,1.047,0.391,2.529,42.636,52.326,86.1,44.002,6.362,1.548,60.166,9.669,1.118,0.016,0.043,0.013,13525
http://www.comicforum.de/archive/index.php/t-58067.html,5e6a0b37f2dbe47bda285f7286c009487d7e,1,93.7,45.9,NA,"mosaik macht die werbung so in die mitte , dass man sie ausheften könnte ohne die geschichte zu unterbrechen und das heft zu beschädigen an dieser stelle auch meinen dank an steinchen dafür !!! - aber , dass macht denne der mosafan doch nicht ,",wegens,"des jungfreulichen heftes in sammelqualität ;) ) und auch zum thema leserbriefe und mittelteil überhaupt - würde man in den alten themen nachlesen ( die inzwischen schon vom server sind ) , könnte man noch stimmen "" hören "" , die zeder und",y,1,none,n,def,gen,es,y,Heft,sg,n,n,n,n,n,n,NA,n,nom,simpl,n,pre,www.comicforum.de,de,88.198.22.87,WINDOWS-1252,XHTML,b,2.40683,22754,0.94816,40,0.35714,0.05601,0.58493,"Thu, 17 Nov 2011 23:54:59 GMT",unknown,DE,Berlin,Berlin,4403,3458,0.277,4.562,195,16.508,18.219,93.985,48.872,108.155,131.868,60.729,27.762,4.916,111.625,70.85,17.062,2.024,34.991,5.784,21.4,8.386,18.797,1.157,6.651,0,9.254,4.338,8.386,51.475,8.386,5.205,0.868,2.024,2.892,3.759,93.75,32.967,72.874,1.157,2.892,6.073,39.329,5.495,15.327,45.929,2.231,0.021,0.123,1.282,0.544,2.372,12,64,153.509,28.051,2.953,1.363,59.211,30.769,0.681,0.045,0.037,0.004,360867
http://www.jeep-community.de/archive/index.php/t-7931.html,ed26ff88c2e37a3e2790888d461bb1a425c8,1,8.8,51.6,NA,"finde , wenn jemand , der gerne helfen möchte und dann aller wahrscheinlichkeit nur "" HELFEN "" im kopf hat ... das derjenige von aussen z.b. durch die postings von Roland ) auch mal in die andere richtung blickt , bevor er "" blind "" nur des helfen",wegens,"in eine sache reinstolpert , die er nicht komplett überschauen konnte . also , auch andere meinungen zu dem thema und blickweisen dazu sollen hier platz finden . nicht nur die eine , die das ziel hat zu helfen . ich hoffe es wird deutlich , wenn",y,0,none,n,def,gen,null,n,Helfen,sg,n,n,n,n,y,n,NA,n,nom,inf,n,post,www.jeep-community.de,de,87.230.59.12,WINDOWS-1252,XHTML,b,2.7401,48698,0.96673,43,0.31618,0.06363,0.61559,"Thu, 10 Nov 2011 20:38:10 GMT",unknown,DE,Nordrhein-Westfalen,Höst,9284,8287,0.232,4.568,510,15.061,19.549,100.398,48.268,110.655,134.427,63.714,34.512,2.172,109.69,63.714,13.274,0.483,34.15,7.12,17.497,8.809,13.274,0.965,6.516,0.965,6.516,1.931,3.137,46.096,13.515,3.017,6.034,4.827,0.121,8.206,8.85,25.944,81.212,3.741,1.689,2.896,40.183,3.982,21.6,51.655,1.816,0.002,0.175,1.139,0.463,2.411,49.914,70.568,127.469,17.256,1.616,0.431,75.404,21.635,0,0.036,0.068,0.003,40388
http://forum.hardwarelabs.de/archive/index.php/t-850-p-12.html,bbae76d337e2a94ce5e52d152b2b268c70a7,1,348.5,11.7,NA,"wie sie es geschrieben hat und solche Äußerungen haben bei diesem Thema ( Unfall mit relativ vielen Verletzungen ) nichts verloren . PUNKT ! 17 - 05 -2009 , 19:49 Uh , sieht fies aus , der Bremshebel ... So eine seltendämliche Bemerkung",wegens,"Helm kann auch nur von Nichtbikern kommen , und nen positiven Unfallausgang so zu benennen ... naja ... wurde alles schon gesagt . Welchen Grad Tossy hast du an der Schulter ? 17 - 05 -2009 , 20:30 Zum Helm , ich würd mal sagen der hat viel",y,0,none,n,none,gen_dat_nom_akk,null,n,Helm,sg,n,n,m,n,y,n,NA,n,nom,simpl,n,pre,forum.hardwarelabs.de,de,83.169.25.108,WINDOWS-1252,XHTML,e,7.93114,55843,0.89624,240,0.31788,0.04767,0.64463,"Fri, 18 Nov 2011 03:08:24 GMT",unknown,DE,Nordrhein-Westfalen,Höst,12924,8703,0.248,4.331,587,13.625,11.49,99.621,52.396,112.49,125.359,65.61,20.223,11.26,122.716,85.258,11.72,0.345,29.76,4.137,10.686,10.571,10.226,0.689,1.838,0.919,19.189,5.745,10.686,42.054,21.257,2.643,2.183,3.907,7.469,1.609,348.592,21.257,80.432,3.677,1.264,2.183,34.241,8.043,11.835,11.728,1.773,0,0.055,1.029,0.295,2.848,8.278,76.159,109.074,51.821,13.541,2.321,38.497,16.148,1.083,0.013,0.062,0.007,185084
http://seolicious.de/livebericht-rtl-und-dsds-abseits-der-kamera,068d13800e76d1f8b928ee9f72c7cca23c1b,0,54,35.5,NA,", für die Info ! Manni sagt : 22. März 2009 um 16:22 Also gut , wenn fragen hier nichts kostet : 1 . Foto-Handies dürfen benutzt werden , aber keine Kameras . Richtig ? 2 . Aber nach der Show dürfen die Kandidaten geknipst werden , oder ? 3 . Wenn Mark",wegens,"seines grauslichen Hemds kritisiert wird - wer wird denn dabei genau kritisiert ? Mark ? oder der Modeausstatter ? 4 . Wie kam denn das beim Rest der Truppe an , als Annemarie die Zitterpartie überstanden hatte ? 5 Gabs Umarmungsszenen ?",y,1,none,n,PronPoss,gen,s,y,Hemd,sg,n,n,n,n,n,n,NA,n,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116782
http://www.scifi-forum.de/off-topic/off-topic-allgemein/politik-geschichte/25882-iran-generelle-tagespolitische-entwicklungen-6.html,caa157afb21b0d793aae98407c2e9e1a1f00,1,0,100.8,NA,"ist , wenn man verhaftet werden kann ohne Zugang zu Anwalt , Familie und ohne den Grund der Verhaftung zu erfahren , wenn Brüger abgehört werden dürfen ohne Kontrolle der Justiz und wenn Menschen nur aufgrund ihrer ethnischen Herkunft",wegens,"verhaftet werden ? Als Bürger der USA würde ich das als höchstgefährlich bezeichnen ... abgesehen davon , dass all dies kaum Vorteile bei der Verflogung von Terroristen bringt . Auch in der EU sind viele Dinge nicht mehr im Lot , sodass z.B.",y,0,none,n,PronPoss,gen_dat,null,y,Herkunft,sg,n,n,f,n,NA,n,NA,n,nom,implicit,n,post,www.scifi-forum.de,de,176.9.45.173,WINDOWS-1252,XHTML,a,0.93887,27357,0.48612,92,0.18699,0.42059,0.76583,"Sat, 03 Dec 2011 19:31:48 GMT",unknown,DE,unknown,unknown,9149,7786,0.217,4.96,448,16.25,17.082,92.217,46.365,98.639,151.554,66.915,32.751,0.257,88.621,76.291,24.146,1.413,37.375,3.211,16.054,11.302,16.183,0.771,7.835,0.514,2.055,0.385,0.128,69.612,12.844,2.697,10.789,6.293,0,8.99,0,13.871,80.786,1.413,2.055,1.67,19.522,7.321,26.715,100.809,1.853,0.007,0.107,1.045,0.592,2.618,72.65,70.513,130.508,10.532,0.874,0.547,104.237,65.46,0,0.094,0.034,0.007,283598
http://www.kassablanca.de/zo/thema/archiv/2002archiv/12_02/intro.html,6d6e6187093921f0713b4c7971ce6943d9a8,0,200,108.9,NA,"das ganze hübsche Geschenkpapier , dessen Haufen nun ebenfalls anfängt zu brennen . Die teuer gekauften Strohsterne erfahren 's gleich mit . Die Fläschchen mit dem Rasierwasser begin-nen zu implodieren . Da der Weihnachtsbaumständer",wegens,"der Hitze jetzt entgültig den Geist aufgibt , beugt sich das übriggebliebene Baumskelett der Schwerkraft und erschlägt Vaters Golden Retriever . Was für eine Sauerei ! ... diese niedlichen Gedanken zum Thema "" Weihnachten "" , welche",y,0,none,n,def,gen_dat,null,y,Hitze,sg,n,n,f,n,NA,n,NA,n,nom,simpl,n,pre,www.kassablanca.de,de,217.17.192.72,WINDOWS-1252,UNKNOWN,c,4.42241,2906,0.98945,5,0.55556,0.09423,0.53093,"Mon, 28 Nov 2011 00:07:03 GMT","Mon, 02 Dec 2002 10:04:24 GMT",DE,Thuringen,Jena,512,481,0.59,4.952,26,17.385,4.158,106.029,22.869,87.318,205.821,89.397,35.343,0,74.844,99.792,6.237,4.158,35.343,6.237,18.711,6.237,0,0,16.632,0,0,0,0,76.923,16.632,0,2.079,4.158,0,4.158,200,6.237,81.081,0,6.237,0,14.553,0,22.869,108.911,1.846,0,0.115,0.923,0.385,4.083,125,166.667,212.121,18.711,0,0,40.404,0,3.906,0,0,0,217770
http://www.forum-haustiere.de/kaninchen-und-zwergkaninchen/21689-die-jungen-machen-k-tchen-und-noch-im-heu-print.html,e42c6d762e9186d9e3d576a154663dfe73ad,1,166.6,0,NA,"04 - 04 -2005 , 09:29 Hallo Nicole ! 2 sind Weibchen und ein ist ein Männchen , das wir in dieser Woche kastrieren lassen werden . Ja , ich weiss , dass es mehr oder weniger "" normal "" ist , dass sie sowas im Heu machen , aber es ist erstens ungesund (",wegens,"des nasses Heu ) und zweitens unhygieinisch . Gibt 's wirklich nichts , was man dran machen kann ??? :confused: Kann man das Heu hängen , so dass sie nur es fressen können und nicht drauf sitzen ? Die Jungen trinken auch aus der Trinkflasche ,",y,1,none,n,def,unclear,x,x,Heu,sg,n,n,n,n,NA,n,NA,n,nom,simpl,n,pre,www.forum-haustiere.de,de,85.114.131.80,WINDOWS-1252,XHTML,d,6.24945,2568,0.78364,6,0.23077,0.35641,0.75581,"Sun, 04 Dec 2011 18:51:31 GMT",unknown,DE,unknown,unknown,668,571,0.424,4.21,39,13.641,19.264,113.835,49.037,126.095,127.846,50.788,43.783,0,110.333,54.291,17.513,1.751,47.285,3.503,12.259,14.011,7.005,1.751,7.005,1.751,14.011,5.254,7.005,49.037,8.757,5.254,0,0,1.751,7.005,166.667,7.005,112.084,0,1.751,0,22.767,5.254,49.037,0,1.897,0,0.128,1.103,0.513,1.953,46.512,46.512,68.493,35.026,1.497,1.497,68.493,15.385,1.497,0.013,0.063,0,85717
http://www.bloggeramt.de/blogverzeichnis/8571/kronos-netde-im-zeitalter-des-karras.html,0be71aabad38d73e883f1b24482d650560fd,0,0,67.1,NA,"und 51 Nächte geschrieben am 19.10.11 - 20:36 Uhr Uns graut ob der brutalen Härte der nun folgenden Wochen . Respektive vor deren Nichteintritt . O Dennis , du wünschtest dir wiederholt des untrüglichen Zeugnisses gegenseitiger Hingabe",wegens,"einen Beziehungstest gewohnt extremer Art . Deines überzeugenden Argumentes Dank ) ... ] Gedankenschimmer : Der Eisbär in der Wüste geschrieben am 19.10.11 - 14:15 Uhr KronyBoy fischt aus seinem ungeordneten , zugleich",y,0,none,n,def,gen_dat,null,y,Hingabe,sg,n,n,f,n,NA,n,NA,n,nom,implicit,n,post,www.bloggeramt.de,de,85.190.0.140,WINDOWS-1252,XHTML,j,18.2872,8220,0.60167,34,0.27869,0.25198,0.68285,"Fri, 18 Nov 2011 23:44:18 GMT",unknown,DE,unknown,unknown,1747,1031,0.555,5.246,63,14.73,7.759,61.106,25.218,67.895,216.295,72.745,16.489,0,43.647,154.219,4.85,0.97,29.098,2.91,6.79,9.699,1.94,0,3.88,0,13.579,0,29.098,44.617,18.429,5.82,3.88,3.88,0,4.85,0,4.85,56.256,1.94,0.97,0,21.339,13.579,14.549,67.194,1.19,0.016,0.032,0.937,0.127,2.898,16.949,33.898,121.076,87.294,0.572,0,134.529,47.619,1.145,0.064,0.013,0,59306
http://www.eternal-narutorpg.de/angenommene-clans/yuuki-clan-t6289.htm,5fdc132da89aef198675cfa2355a4a2d884c,0,29.1,40,NA,Frage soll Barium schwarz ? Weil man sieht es wegen der Farbe nicht so gut und da der Rest so bläulich ist frag ich mich obs so sein soll oder ob da was mit den Codes falsch lief . Ansonsten bitte auf ne andere Farbe ändern denn des Hintergrungs,wegens,"sieht man es eben kaum , da dieser auch dunkel is , zumindest im Dark Style . Bei der Beschreibung der Edelstahl klingen ist wohl n kleiner Fehler drin : "" Nachteile : Der Preis ist jedoch die Geschwindigkeit , jede Klinge wiegt einiges und",y,0,none,n,def,gen,s,y,Hintergrund,sg,a+n,y,m,n,n,n,NA,n,nom,simpl,n,post,www.eternal-narutorpg.de,de,94.23.144.10,UTF-8,HTML5,c,4.02644,26828,0.73632,44,0.40367,-0.36907,0.52593,"Mon, 05 Dec 2011 10:01:35 GMT",unknown,NL,unknown,unknown,7127,4507,0.223,4.636,198,20.697,16.863,83.204,38.828,98.957,198.136,62.347,25.96,1.997,64.566,84.535,8.875,0.444,41.491,0.666,9.319,5.547,7.1,0.222,4.881,0.666,13.535,0,1.775,65.676,22.188,11.981,4.659,8.875,0,1.331,29.126,16.419,78.766,1.553,1.109,0.888,1.109,0.444,28.178,40.078,2.076,0.02,0.162,1.404,0.404,3.058,104.317,82.734,127.66,40.604,1.122,0.14,68.309,37.333,0,0.045,0.009,0.002,1098045
http://www.mastiffs-griffon-of-rufford.de/text/zwinger.html,99bee15ef8bd7ea8d38464907b370b10342b,0,0,40,NA,"alt wurde . Ein großer Teil der von uns gezüchteten Hunde wurde 10 und mehr Jahre alt . Augenblicklich haben wir zwei "" alte Damen "" von 10 ½ Jahren aus unserem L-Wurf bei uns . Aus dem L-Wurf lebt nur ein Rüde nicht mehr , er musste mit gut 9 Jahren",wegens,eines inoperablen Hirntumors eingeschläfert werden . Hier sind wir Mitglied : nach oben Impressum HOMEIMPRESSUMSITEMAP noiseblank &amp; noiseblank THEATERPÄDAGOGIK Vor / Nachbereitung Projektangebote Theaterprojekte Ausbildung,y,1,none,n,indef,gen,s,y,Hirntumor,sg,n+n,y,m,n,n,n,NA,y,nom,simpl,n,pre,www.mastiffs-griffon-of-rufford.de,de,195.137.212.27,WINDOWS-1252,UNKNOWN,h,13.566,3176,0.57432,4,0.28571,0.42675,0.65659,"Thu, 01 Dec 2011 03:15:44 GMT","Mon, 05 Apr 2010 18:03:24 GMT",DE,Nordrhein-Westfalen,Bach,1019,936,0.464,4.822,44,20.273,7.479,74.786,54.487,96.154,160.256,80.128,22.436,1.068,60.897,105.769,6.41,2.137,34.188,1.068,6.41,23.504,8.547,1.068,13.889,1.068,17.094,0,1.068,36.325,33.12,11.752,7.479,3.205,0,12.821,0,71.581,27.778,1.068,0,1.068,38.462,0,50.214,40,2.227,0.023,0.136,1.523,0.364,2.672,44.776,44.776,106.667,18.162,0.981,0,20,28.571,0,0.019,0.048,0.029,8969
http://www.inford.de/alles-rund-ums-board/53-wo-bitte-geht-s-zum-chat,ae9437ae96707d9744ed6925a5919b4f9d2e,0,363.6,0,NA,"zu k ? nnen wenn mir mal danach ist Dieser Beitrag wurde bereits 1 mal editiert , zuletzt von » Hokkai « ( 1. Juni 2005 , 20:49 ) 10 Mittwoch , 1. Juni 2005 , 20:51 chats gibts wie Sand am Meer . Aber die Idee is gut . Soller machen unser Admin . Und",wegens,"meinen Hits . So schlimm isses auch noch net . In anderen Foren hab ich weiit mehr . 11 Mittwoch , 1. Juni 2005 , 20:55 Stimmt auch wieder , aber man kann ja vorsorgen . Geht auch ohne Installationsvorraussetzungen : uriblank nur mal so als demo",y,0,none,n,PronPoss,dat,x,x,Hit,sg,n,n,m,n,NA,n,NA,y,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191250
http://www.thelword-online.de/forum/archive/index.php/t-1620.html,e49bcb0dde325790a22b9cb48b164969d31b,1,0,6.6,NA,"Michie 09.09.2006 , 15:56 ich fand die szene gut , wo die clique rausfinden will ob lara nu lesbisch ist oder nich und die gute lara dann endlich den hinweis schlechthin gibt . na und die szene wo alice endlich mal tatsachen sprechen läßt",wegens,"der hochzeit und so , die find ich total süß . ja und dann noch das dingens mit dana und jenny , das war echt lustig ^^ ferrick 10.09.2006 , 20:40 wow , das ist echt schwierig , weil ich vergeß sowas immer total schnell . als dana fan fand ich",y,0,none,n,def,gen_dat,null,y,Hochzeit,sg,n,n,f,n,NA,n,NA,n,nom,simpl,n,pre,www.thelword-online.de,de,85.13.145.43,WINDOWS-1252,XHTML,c,4.91676,7867,0.90135,26,0.30588,0.08974,0.6881,"Fri, 02 Dec 2011 01:41:36 GMT",unknown,DE,unknown,unknown,1759,1028,0.388,4.248,53,18.075,8.755,109.922,44.747,124.514,100.195,62.257,21.401,5.837,103.113,100.195,22.374,0,38.911,10.7,14.591,12.646,4.864,0.973,0.973,0,1.946,9.728,13.619,46.693,4.864,18.482,0,0,2.918,0,0,24.319,82.685,4.864,0,0.973,31.128,0,39.883,6.667,2.377,0,0.208,1.321,0.774,5.586,42.857,128.571,29.126,48.638,11.37,1.706,97.087,8.85,2.274,0.007,0.058,0.007,321694
http://www.alterfriedhof-badnauheim.de/lutheraner-1802-bis-1824/l1808,7e66bc3497ddc22281dc2d8a8c5482d6dcf4,0,0,139.7,NA,"den 19ten eiusd : öffentlich beerdigt 7. Wolff Bernhard . Freitag 1. Juli morgens um 8 Uhr starb Bernhard Wolff , ledigen Standes in dem 62ten Jahr seines Lebens an dem Nervenfieber und wurde den 2 ten eiusd : Abends um 8 Uhr der großen Hitze",wegens,"in der Stille beerdigt . 8. Kratz Johann Nicolaus . Freitag 15. Juli mittags zwischen 11 et 12 Uhr starb Johann Nicolaus Kratz , Unterthan und Herzoglich . Schultheiß wie auch Aeltester der Gemeinde im 51 - 52. Jahr seines Alters an",y,0,none,n,def,gen_dat,null,y,Hitze,sg,n,n,f,n,NA,n,NA,n,nom,simpl,n,post,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217770
http://www.tt-board.de/forum/archive/index.php/t-1215.html,a625acbbd5284d5adfc90b4662dd5558f92a,1,79.2,64.5,NA,"mich ja mal an ne Skize machen ... :) Olaf 01.10.03 , 12:20 Ich habs so geregelt , weil digital auf meiner Anlage nie Einzug halten wird : handelsüblicher Fahrspannungstrafo verwendet , Festspannungsregler mit Freilaufdioden dahinter (",wegens,"der Induktivitäten der Motoren ) , danach alle elektronischen Schaltungen wie Brems - und Anfahrschaltungen usw. , weil die pulsierende Gleichspannung nicht "" vertragen "" . Sämtliche Loks mittels Dioden der Geschwindigkeit angepasst",y,0,none,n,def,gen,null,y,Induktivität,pl,n,n,f,n,NA,n,NA,y,nom,simpl,n,pre,www.tt-board.de,de,82.165.138.204,WINDOWS-1252,XHTML,c,4.3336,23112,0.94943,40,0.33898,-0.09888,0.63521,"Wed, 09 Nov 2011 17:20:13 GMT",unknown,DE,unknown,unknown,4528,3547,0.314,4.703,223,14.534,15.506,86.27,35.523,89.653,164.082,74.711,26.783,2.537,93.882,75.275,12.123,0.564,27.347,3.947,13.814,7.612,10.431,0.564,3.665,0,17.48,5.357,7.33,46.8,26.219,0.564,1.41,3.947,1.973,12.405,79.208,11.559,78.376,2.819,2.255,0.564,21.427,5.075,14.942,64.516,1.632,0,0.076,0.991,0.296,2.624,22.624,58.824,336.77,20.017,2.871,0.663,99.656,45.752,3.534,0.071,0.026,0,4596
